Product Pair,Frequency
"('Fellowes Neat Ideas Storage Cubes', 'Maxell\xa0LTO Ultrium - 800 GB')",1
"('Fellowes Neat Ideas Storage Cubes', 'Panasonic KX TS3282W Corded phone')",1
"('Fellowes Neat Ideas Storage Cubes', 'Surelock Post Binders')",1
"('Maxell\xa0LTO Ultrium - 800 GB', 'Panasonic KX TS3282W Corded phone')",1
"('Maxell\xa0LTO Ultrium - 800 GB', 'Surelock Post Binders')",1
"('Panasonic KX TS3282W Corded phone', 'Surelock Post Binders')",1
"('Acme Forged Steel Scissors with Black Enamel Handles', 'Avery 483')",1
"('Acme Forged Steel Scissors with Black Enamel Handles', 'Dixon Ticonderoga Maple Cedar Pencil, #2')",1
"('Avery 483', 'Dixon Ticonderoga Maple Cedar Pencil, #2')",1
"('Avery 509', ""Hon Mobius Operator's Chair"")",1
"('Avery 509', 'Newell 349')",1
"('Avery 509', 'Sony 32GB Class 10 Micro SDHC R40 Memory Card')",1
"('Avery 509', 'Spiral Phone Message Books with Labels by Adams')",1
"(""Hon Mobius Operator's Chair"", 'Newell 349')",1
"(""Hon Mobius Operator's Chair"", 'Sony 32GB Class 10 Micro SDHC R40 Memory Card')",1
"(""Hon Mobius Operator's Chair"", 'Spiral Phone Message Books with Labels by Adams')",1
"('Newell 349', 'Sony 32GB Class 10 Micro SDHC R40 Memory Card')",1
"('Newell 349', 'Spiral Phone Message Books with Labels by Adams')",1
"('Sony 32GB Class 10 Micro SDHC R40 Memory Card', 'Spiral Phone Message Books with Labels by Adams')",1
"('Avery 493', 'Memorex Micro Travel Drive 32 GB')",1
"('Avery 493', 'iHome FM Clock Radio with Lightning Dock')",1
"('Memorex Micro Travel Drive 32 GB', 'iHome FM Clock Radio with Lightning Dock')",1
"('AT&T CL83451 4-Handset Telephone', 'Fiskars 8"" Scissors, 2/Pack')",1
"('AT&T CL83451 4-Handset Telephone', 'Hunt PowerHouse Electric Pencil Sharpener, Blue')",1
"('AT&T CL83451 4-Handset Telephone', ""I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink"")",1
"('AT&T CL83451 4-Handset Telephone', 'Master Caster Door Stop, Gray')",1
"('AT&T CL83451 4-Handset Telephone', 'Post-it \x93Important Message\x94 Note Pad, Neon Colors, 50 Sheets/Pad')",1
"('AT&T CL83451 4-Handset Telephone', 'Xerox 1917')",1
"('AT&T CL83451 4-Handset Telephone', 'Xerox 1997')",1
"('Fiskars 8"" Scissors, 2/Pack', 'Hunt PowerHouse Electric Pencil Sharpener, Blue')",1
"('Fiskars 8"" Scissors, 2/Pack', ""I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink"")",1
"('Fiskars 8"" Scissors, 2/Pack', 'Master Caster Door Stop, Gray')",1
"('Fiskars 8"" Scissors, 2/Pack', 'Post-it \x93Important Message\x94 Note Pad, Neon Colors, 50 Sheets/Pad')",1
"('Fiskars 8"" Scissors, 2/Pack', 'Xerox 1917')",1
"('Fiskars 8"" Scissors, 2/Pack', 'Xerox 1997')",1
"('Hunt PowerHouse Electric Pencil Sharpener, Blue', ""I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink"")",1
"('Hunt PowerHouse Electric Pencil Sharpener, Blue', 'Master Caster Door Stop, Gray')",1
"('Hunt PowerHouse Electric Pencil Sharpener, Blue', 'Post-it \x93Important Message\x94 Note Pad, Neon Colors, 50 Sheets/Pad')",1
"('Hunt PowerHouse Electric Pencil Sharpener, Blue', 'Xerox 1917')",1
"('Hunt PowerHouse Electric Pencil Sharpener, Blue', 'Xerox 1997')",1
"(""I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink"", 'Master Caster Door Stop, Gray')",1
"(""I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink"", 'Post-it \x93Important Message\x94 Note Pad, Neon Colors, 50 Sheets/Pad')",1
"(""I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink"", 'Xerox 1917')",1
"(""I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink"", 'Xerox 1997')",1
"('Master Caster Door Stop, Gray', 'Post-it \x93Important Message\x94 Note Pad, Neon Colors, 50 Sheets/Pad')",1
"('Master Caster Door Stop, Gray', 'Xerox 1917')",1
"('Master Caster Door Stop, Gray', 'Xerox 1997')",1
"('Post-it \x93Important Message\x94 Note Pad, Neon Colors, 50 Sheets/Pad', 'Xerox 1917')",1
"('Post-it \x93Important Message\x94 Note Pad, Neon Colors, 50 Sheets/Pad', 'Xerox 1997')",1
"('Xerox 1917', 'Xerox 1997')",1
"('Avery 473', 'Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple')",1
"('Avery 473', 'OIC Bulk Pack Metal Binder Clips')",1
"('Avery 473', 'Storex Dura Pro Binders')",1
"('Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple', 'OIC Bulk Pack Metal Binder Clips')",1
"('Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple', 'Storex Dura Pro Binders')",1
"('OIC Bulk Pack Metal Binder Clips', 'Storex Dura Pro Binders')",1
"('""While you Were Out"" Message Book, One Form per Page', 'Tennsco Double-Tier Lockers')",1
"('Hewlett-Packard Desktjet 6988DT Refurbished Printer', 'Kingston Digital DataTraveler 64GB USB 2.0')",1
"('2300 Heavy-Duty Transfer File Systems by Perma', 'Xerox 1958')",1
"('GBC Plasticlear Binding Covers', 'Plastic Stacking Crates & Casters')",1
"('GBC Plasticlear Binding Covers', 'Wilson Jones Century Plastic Molded Ring Binders')",1
"('Plastic Stacking Crates & Casters', 'Wilson Jones Century Plastic Molded Ring Binders')",1
"('Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L', 'Jabra SPEAK 410')",1
"('Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L', 'Xerox 1913')",1
"('Jabra SPEAK 410', 'Xerox 1913')",1
"('50 Colored Long Pencils', 'AT&T 1080 Corded phone')",1
"('GBC Recycled Grain Textured Covers', 'OtterBox Defender Series Case - Samsung Galaxy S4')",1
"('GBC Recycled Grain Textured Covers', 'Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators')",1
"('GBC Recycled Grain Textured Covers', 'Standard Rollaway File with Lock')",1
"('GBC Recycled Grain Textured Covers', 'Staples')",1
"('GBC Recycled Grain Textured Covers', 'Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear')",1
"('GBC Recycled Grain Textured Covers', 'Xerox 1962')",1
"('OtterBox Defender Series Case - Samsung Galaxy S4', 'Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators')",1
"('OtterBox Defender Series Case - Samsung Galaxy S4', 'Standard Rollaway File with Lock')",1
"('OtterBox Defender Series Case - Samsung Galaxy S4', 'Staples')",1
"('OtterBox Defender Series Case - Samsung Galaxy S4', 'Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear')",1
"('OtterBox Defender Series Case - Samsung Galaxy S4', 'Xerox 1962')",1
"('Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators', 'Standard Rollaway File with Lock')",1
"('Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators', 'Staples')",1
"('Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators', 'Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear')",1
"('Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators', 'Xerox 1962')",1
"('Standard Rollaway File with Lock', 'Staples')",1
"('Standard Rollaway File with Lock', 'Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear')",1
"('Standard Rollaway File with Lock', 'Xerox 1962')",1
"('Staples', 'Xerox 1962')",1
"('Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear', 'Xerox 1962')",1
"('Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color', 'SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card')",1
"('GBC Standard Plastic Binding Systems Combs', 'Hon 2111 Invitation Series Straight Table')",1
"('#10 White Business Envelopes,4 1/8 x 9 1/2', 'Global Deluxe Steno Chair')",1
"('#10 White Business Envelopes,4 1/8 x 9 1/2', 'Samsung Galaxy S4 Mini')",1
"('Global Deluxe Steno Chair', 'Samsung Galaxy S4 Mini')",1
"('Eldon Advantage Foldable Chair Mats for Low Pile Carpets', 'Verbatim Slim CD and DVD Storage Cases, 50/Pack')",1
"('ACCOHIDE Binder by Acco', 'AT&T CL82213')",1
"('ACCOHIDE Binder by Acco', 'Logitech Desktop MK120 Mouse and keyboard Combo')",1
"('ACCOHIDE Binder by Acco', 'Xerox 1940')",1
"('AT&T CL82213', 'Logitech Desktop MK120 Mouse and keyboard Combo')",1
"('AT&T CL82213', 'Xerox 1940')",1
"('Logitech Desktop MK120 Mouse and keyboard Combo', 'Xerox 1940')",1
"('Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages', 'Global Ergonomic Managers Chair')",1
"('G.E. Halogen Desk Lamp Bulbs', 'Global Geo Office Task Chair, Gray')",1
"('G.E. Halogen Desk Lamp Bulbs', 'Okidata B400 Printer')",1
"('Global Geo Office Task Chair, Gray', 'Okidata B400 Printer')",1
"('Kingston Digital DataTraveler 64GB USB 2.0', 'Wilson Jones Easy Flow II Sheet Lifters')",1
"('OtterBox Defender Series Case - Samsung Galaxy S4', 'Xerox 192')",1
"('Hon Metal Bookcases, Putty', 'Xerox 1947')",1
"('Global Comet Stacking Armless Chair', 'Memorex Froggy Flash Drive 8 GB')",1
"('Global Comet Stacking Armless Chair', 'Xerox 218')",1
"('Memorex Froggy Flash Drive 8 GB', 'Xerox 218')",1
"('Memorex Micro Travel Drive 8 GB', 'Xerox 1888')",1
"('Avery Hole Reinforcements', 'Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue')",1
"('Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages', 'Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210')",1
"('Avery 511', ""O'Sullivan 4-Shelf Bookcase in Odessa Pine"")",1
"('Belkin 8 Outlet Surge Protector', 'GE 30524EE4')",1
"('Belkin 8 Outlet Surge Protector', 'Staples')",1
"('GE 30524EE4', 'Staples')",1
"('""While you Were Out"" Message Book, One Form per Page', 'Hypercom P1300 Pinpad')",1
"('Avery 49', 'Digium D40 VoIP phone')",1
"('Avery 49', 'Fluorescent Highlighters by Dixon')",1
"('Avery 49', 'Xerox 1893')",1
"('Digium D40 VoIP phone', 'Fluorescent Highlighters by Dixon')",1
"('Digium D40 VoIP phone', 'Xerox 1893')",1
"('Fluorescent Highlighters by Dixon', 'Xerox 1893')",1
"('Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""', 'Avery Hole Reinforcements')",1
"('Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""', 'Xerox 1951')",1
"('Avery Hole Reinforcements', 'Xerox 1951')",1
"('Fellowes Black Plastic Comb Bindings', 'Hot File 7-Pocket, Floor Stand')",1
"('Belkin F9M820V08 8 Outlet Surge', ""Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room"")",1
"('Staples', 'Xerox 194')",1
"('Bulldog Table or Wall-Mount Pencil Sharpener', 'Luxo Professional Magnifying Clamp-On Fluorescent Lamps')",1
"('Avery 480', 'Economy Rollaway Files')",1
"('1.7 Cubic Foot Compact ""Cube"" Office Refrigerators', 'Avery Durable Poly Binders')",1
"('1.7 Cubic Foot Compact ""Cube"" Office Refrigerators', 'Carina Double Wide Media Storage Towers in Natural & Black')",1
"('1.7 Cubic Foot Compact ""Cube"" Office Refrigerators', 'Executive Impressions 12"" Wall Clock')",1
"('1.7 Cubic Foot Compact ""Cube"" Office Refrigerators', 'Xerox 220')",1
"('Avery Durable Poly Binders', 'Carina Double Wide Media Storage Towers in Natural & Black')",1
"('Avery Durable Poly Binders', 'Executive Impressions 12"" Wall Clock')",1
"('Avery Durable Poly Binders', 'Xerox 220')",1
"('Carina Double Wide Media Storage Towers in Natural & Black', 'Executive Impressions 12"" Wall Clock')",1
"('Carina Double Wide Media Storage Towers in Natural & Black', 'Xerox 220')",1
"('Executive Impressions 12"" Wall Clock', 'Xerox 220')",1
"('Logitech 910-002974 M325 Wireless Mouse for Web Scrolling', 'Okidata MB491 Multifunction Printer')",1
"('Logitech 910-002974 M325 Wireless Mouse for Web Scrolling', 'Plantronics Savi W720 Multi-Device Wireless Headset System')",1
"('Logitech 910-002974 M325 Wireless Mouse for Web Scrolling', 'Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White')",1
"('Okidata MB491 Multifunction Printer', 'Plantronics Savi W720 Multi-Device Wireless Headset System')",1
"('Okidata MB491 Multifunction Printer', 'Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White')",1
"('Plantronics Savi W720 Multi-Device Wireless Headset System', 'Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White')",1
"('Advantus Map Pennant Flags and Round Head Tacks', 'Avery Hole Reinforcements')",1
"('Advantus Map Pennant Flags and Round Head Tacks', 'GBC ProClick Punch Binding System')",1
"('Advantus Map Pennant Flags and Round Head Tacks', 'Recycled Steel Personal File for Standard File Folders')",1
"('Avery Hole Reinforcements', 'GBC ProClick Punch Binding System')",1
"('Avery Hole Reinforcements', 'Recycled Steel Personal File for Standard File Folders')",1
"('GBC ProClick Punch Binding System', 'Recycled Steel Personal File for Standard File Folders')",1
"('Westinghouse Floor Lamp with Metal Mesh Shade, Black', 'Xerox 1883')",1
"('Boston Home & Office Model 2000 Electric Pencil Sharpeners', 'Boston School Pro Electric Pencil Sharpener, 1670')",1
"('Boston Home & Office Model 2000 Electric Pencil Sharpeners', 'Newell Chalk Holder')",1
"('Boston School Pro Electric Pencil Sharpener, 1670', 'Newell Chalk Holder')",1
"('BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables', 'Global Geo Office Task Chair, Gray')",1
"('BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables', 'Motorola HK250 Universal Bluetooth Headset')",1
"('BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables', 'Stanley Bostitch Contemporary Electric Pencil Sharpeners')",1
"('Global Geo Office Task Chair, Gray', 'Motorola HK250 Universal Bluetooth Headset')",1
"('Global Geo Office Task Chair, Gray', 'Stanley Bostitch Contemporary Electric Pencil Sharpeners')",1
"('Motorola HK250 Universal Bluetooth Headset', 'Stanley Bostitch Contemporary Electric Pencil Sharpeners')",1
"('Avery 473', 'Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting')",1
"('Belkin 7-Outlet SurgeMaster Home Series', 'Xerox 1930')",1
"('Ames Color-File Green Diamond Border X-ray Mailers', 'Crayola Anti Dust Chalk, 12/Pack')",1
"('Ames Color-File Green Diamond Border X-ray Mailers', ""O'Sullivan Plantations 2-Door Library in Landvery Oak"")",1
"('Ames Color-File Green Diamond Border X-ray Mailers', 'Xerox 214')",1
"('Crayola Anti Dust Chalk, 12/Pack', ""O'Sullivan Plantations 2-Door Library in Landvery Oak"")",1
"('Crayola Anti Dust Chalk, 12/Pack', 'Xerox 214')",1
"(""O'Sullivan Plantations 2-Door Library in Landvery Oak"", 'Xerox 214')",1
"('GBC Twin Loop Wire Binding Elements', 'WD My Passport Ultra 2TB Portable External Hard Drive')",1
"('Avery File Folder Labels', 'Newell 318')",1
"('Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box', 'Xerox 196')",1
"(""Acco Six-Outlet Power Strip, 4' Cord Length"", 'GBC Velobind Prepunched Cover Sets, Regency Series')",1
"(""Acco Six-Outlet Power Strip, 4' Cord Length"", 'Luxo Professional Combination Clamp-On Lamps')",1
"('GBC Velobind Prepunched Cover Sets, Regency Series', 'Luxo Professional Combination Clamp-On Lamps')",1
"('Tuf-Vin Binders', 'Xerox 1893')",1
"('BIC Brite Liner Highlighters, Chisel Tip', 'Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting')",1
"('Avery 490', 'Tenex Personal Self-Stacking Standard File Box, Black/Gray')",1
"('Avery 490', 'Xerox 1992')",1
"('Tenex Personal Self-Stacking Standard File Box, Black/Gray', 'Xerox 1992')",1
"('#10- 4 1/8"" x 9 1/2"" Recycled Envelopes', 'Eldon 400 Class Desk Accessories, Black Carbon')",1
"('#10- 4 1/8"" x 9 1/2"" Recycled Envelopes', 'Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear')",1
"('Eldon 400 Class Desk Accessories, Black Carbon', 'Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear')",1
"('Fellowes Bankers Box Staxonsteel Drawer File/Stacking System', 'GBC Recycled Grain Textured Covers')",1
"('DMI Arturo Collection Mission-style Design Wood Chair', 'DXL Angle-View Binders with Locking Rings, Black')",1
"('Space Solutions Commercial Steel Shelving', 'Wilson Jones Turn Tabs Binder Tool for Ring Binders')",1
"('Avery 51', 'Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center')",1
"('Kingston Digital DataTraveler 32GB USB 2.0', 'Sony Micro Vault Click 16 GB USB 2.0 Flash Drive')",1
"('Acco Banker\'s Clasps, 5 3/4""-Long', 'Logitech Wireless Anywhere Mouse MX for PC and Mac')",1
"('Acco Banker\'s Clasps, 5 3/4""-Long', 'Logitech Wireless Gaming Headset G930')",1
"('Acco Banker\'s Clasps, 5 3/4""-Long', 'Xerox 224')",1
"('Logitech Wireless Anywhere Mouse MX for PC and Mac', 'Logitech Wireless Gaming Headset G930')",1
"('Logitech Wireless Anywhere Mouse MX for PC and Mac', 'Xerox 224')",1
"('Logitech Wireless Gaming Headset G930', 'Xerox 224')",1
"('Fellowes Black Plastic Comb Bindings', 'Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ')",1
"('Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner', 'Premier Elliptical Ring Binder, Black')",1
"('Angle-D Ring Binders', 'Motorola L804')",1
"('Angle-D Ring Binders', 'Newell 317')",1
"('Motorola L804', 'Newell 317')",1
"('Memorex Micro Travel Drive 4 GB', 'Smead Adjustable Mobile File Trolley with Lockable Top')",1
"('Memorex Micro Travel Drive 4 GB', 'Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders')",1
"('Smead Adjustable Mobile File Trolley with Lockable Top', 'Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders')",1
"('Bevis Steel Folding Chairs', 'Xerox 1927')",1
"('Lexmark MX611dhe Monochrome Laser Printer', 'Xerox WorkCentre 6505DN Laser Multifunction Printer')",1
"('Avery Non-Stick Heavy Duty View Round Locking Ring Binders', 'Logitech\xa0Illuminated - Keyboard')",1
"('Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables', 'File Shuttle I and Handi-File')",1
"('Avery Self-Adhesive Photo Pockets for Polaroid Photos', ""O'Sullivan Living Dimensions 5-Shelf Bookcases"")",1
"('Avery Self-Adhesive Photo Pockets for Polaroid Photos', 'Poly String Tie Envelopes')",1
"('Avery Self-Adhesive Photo Pockets for Polaroid Photos', 'Xerox 1954')",1
"(""O'Sullivan Living Dimensions 5-Shelf Bookcases"", 'Poly String Tie Envelopes')",1
"(""O'Sullivan Living Dimensions 5-Shelf Bookcases"", 'Xerox 1954')",1
"('Poly String Tie Envelopes', 'Xerox 1954')",1
"('Honeywell Quietcare HEPA Air Cleaner', 'Nontoxic Chalk')",1
"('Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back', 'Xerox 1931')",1
"('Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back', 'Xerox Color Copier Paper, 11"" x 17"", Ream')",1
"('Xerox 1931', 'Xerox Color Copier Paper, 11"" x 17"", Ream')",1
"('24-Hour Round Wall Clock', 'Acco 6 Outlet Guardian Basic Surge Suppressor')",1
"('24-Hour Round Wall Clock', 'Sanford Colorific Scented Colored Pencils, 12/Pack')",1
"('Acco 6 Outlet Guardian Basic Surge Suppressor', 'Sanford Colorific Scented Colored Pencils, 12/Pack')",1
"('ClearSounds CSC500 Amplified Spirit Phone Corded phone', 'Hon 5100 Series Wood Tables')",1
"('Newell 340', 'Plantronics Audio 478 Stereo USB Headset')",1
"('Konftel 250 Conference\xa0phone\xa0- Charcoal black', 'Luxo Professional Magnifying Clamp-On Fluorescent Lamps')",1
"('Konftel 250 Conference\xa0phone\xa0- Charcoal black', 'Recycled Eldon Regeneration Jumbo File')",1
