product_id,product_name,category,unit_price
OFF-PA-10003543,Xerox 1985,Office Supplies,5.184
FUR-FU-10001940,Staples,Furniture,3.184
OFF-PA-10000304,Xerox 1995,Office Supplies,5.184
TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,1.98
OFF-EN-10002621,Staples,Office Supplies,9.78
OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,3.808
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,6.9
OFF-AR-10004269,Newell 31,Office Supplies,3.304
OFF-PA-10000743,Xerox 1977,Office Supplies,6.68
OFF-SME-10004160,"Smead Folders, Wire Frame",Office Supplies,4.968
OFF-SME-10003746,"Smead Legal Exhibit Labels, Adjustable",Office Supplies,3.6
OFF-TEN-10003948,"Tenex Box, Blue",Office Supplies,6.6
OFF-KLE-10000228,"Kleencut Shears, High Speed",Office Supplies,14.031
OFF-ACC-10002834,"Accos Thumb Tacks, 12 Pack",Office Supplies,13.11
OFF-CAR-10004229,"Cardinal Index Tab, Clear",Office Supplies,2.178
OFF-STO-10001839,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,16.53
OFF-OIC-10003518,"OIC Rubber Bands, Assorted Sizes",Office Supplies,4.356
OFF-STO-10004495,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,13.53
OFF-AR-10004652,"Sanford Highlighters, Water Color",Office Supplies,5.048
FUR-FU-10000342,"Deflect-O Light Bulb, Durable",Furniture,3.204
OFF-LA-10004777,"Smead Shipping Labels, 5000 Label Set",Office Supplies,8.0
OFF-EN-10003999,"Cameo Peel and Seal, with clear poly window",Office Supplies,16.36
OFF-BI-10003503,"Cardinal Index Tab, Economy",Office Supplies,4.672
OFF-EN-10003832,"Ames Business Envelopes, Set of 50",Office Supplies,12.12
OFF-PA-10000601,"Eaton Parchment Paper, Premium",Office Supplies,3.592
OFF-LA-10003617,"Smead Legal Exhibit Labels, Adjustable",Office Supplies,4.77
OFF-FA-10004545,"Stockwell Push Pins, Metal",Office Supplies,7.473
OFF-PA-10002751,Xerox 1920,Office Supplies,5.98
OFF-AR-10000896,Newell 329,Office Supplies,3.28
OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,2.456
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,3.032
FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Furniture,3.312
OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,2.6
OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,3.98
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,1.266
OFF-SME-10003305,"Smead File Folder Labels, Adjustable",Office Supplies,6.78
OFF-TEN-10002065,"Tenex Shelving, Industrial",Office Supplies,16.542
OFF-NOV-10004585,"Novimex Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,3.141
OFF-AVE-10000909,"Avery Shipping Labels, Laser Printer Compatible",Office Supplies,11.85
OFF-ACC-10000233,"Acco Binder, Economy",Office Supplies,4.545
OFF-SAN-10001295,"Sanford Pencil Sharpener, Water Color",Office Supplies,29.01
OFF-SME-10004518,"Smead Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,4.44
OFF-BOS-10002558,"Boston Pencil Sharpener, Easy-Erase",Office Supplies,9.063
OFF-LA-10002598,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,4.068
OFF-ST-10003331,"Smead Box, Single Width",Office Supplies,2.88
OFF-BI-10001598,"Avery Hole Reinforcements, Recycled",Office Supplies,3.18
OFF-BI-10004080,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,5.598
OFF-FA-10004920,"Accos Rubber Bands, Metal",Office Supplies,6.72
FUR-FU-10003414,"Deflect-O Light Bulb, Erganomic",Furniture,7.044
OFF-BI-10002523,"Wilson Jones Index Tab, Economy",Office Supplies,4.3
FUR-FU-10002751,"Advantus Photo Frame, Durable",Furniture,20.004
FUR-BO-10004119,"Ikea Floating Shelf Set, Traditional",Furniture,153.306
OFF-LA-10001413,"Hon Shipping Labels, Laser Printer Compatible",Office Supplies,5.685
OFF-AR-10000799,"Sanford Highlighters, Easy-Erase",Office Supplies,16.02
OFF-LA-10003778,"Novimex File Folder Labels, Alphabetical",Office Supplies,8.07
OFF-BI-10003646,"Avery Index Tab, Economy",Office Supplies,6.6555
OFF-BI-10001067,"Avery Binder, Recycled",Office Supplies,11.934
OFF-PA-10004613,"Green Bar Note Cards, Premium",Office Supplies,14.895
OFF-EN-10004144,"Cameo Clasp Envelope, Security-Tint",Office Supplies,11.91
OFF-LA-10000707,"Avery Removable Labels, Adjustable",Office Supplies,8.64
OFF-BI-10003323,"Cardinal Hole Reinforcements, Clear",Office Supplies,2.88
OFF-LA-10003714,Avery 510,Office Supplies,3.75
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,6.672
FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furniture,3.37
OFF-GRE-10000328,"Green Bar Parchment Paper, Premium",Office Supplies,5.004
OFF-EAT-10001933,"Eaton Cards & Envelopes, Recycled",Office Supplies,13.527
FUR-DEF-10004355,"Deflect-O Clock, Duo Pack",Furniture,50.37
OFF-NOV-10003180,"Novimex Legal Exhibit Labels, Adjustable",Office Supplies,3.348
OFF-CAR-10004408,"Cardinal 3-Hole Punch, Economy",Office Supplies,11.52
OFF-ELD-10000819,"Eldon Trays, Industrial",Office Supplies,14.535
OFF-ENE-10002038,"Enermax Message Books, Premium",Office Supplies,9.0
OFF-SAN-10004339,"Sanford Highlighters, Water Color",Office Supplies,5.679
OFF-WIL-10003933,"Wilson Jones Binder Covers, Durable",Office Supplies,3.807
OFF-BIN-10002061,"Binney & Smith Sketch Pad, Blue",Office Supplies,13.896
OFF-HON-10004800,"Hon Shipping Labels, Alphabetical",Office Supplies,3.357
OFF-LA-10000970,"Harbour Creations Removable Labels, 5000 Label Set",Office Supplies,2.76
OFF-BI-10000188,"Cardinal Hole Reinforcements, Economy",Office Supplies,2.136
OFF-EN-10004030,"Kraft Mailers, Security-Tint",Office Supplies,10.68
OFF-LA-10002782,"Hon File Folder Labels, Adjustable",Office Supplies,4.36
OFF-LA-10002625,"Harbour Creations Round Labels, Adjustable",Office Supplies,4.65
OFF-BI-10000583,"Wilson Jones Hole Reinforcements, Clear",Office Supplies,3.3117
OFF-LA-10000732,"Novimex Round Labels, 5000 Label Set",Office Supplies,3.5298
OFF-BI-10004369,"Ibico Hole Reinforcements, Recycled",Office Supplies,6.615
OFF-PA-10003906,"Eaton Memo Slips, Premium",Office Supplies,13.74
OFF-BI-10000518,"Wilson Jones Index Tab, Clear",Office Supplies,5.91
OFF-EN-10000224,"Cameo Clasp Envelope, Recycled",Office Supplies,4.4043
OFF-BI-10000373,"Ibico Hole Reinforcements, Economy",Office Supplies,3.495
OFF-LA-10003663,Avery 498,Office Supplies,2.89
OFF-FA-10002701,Alliance Rubber Bands,Office Supplies,1.68
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,7.476
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,4.712
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,2.3
OFF-PA-10002160,Xerox 1978,Office Supplies,5.78
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,2.776
OFF-LA-10002473,Avery 484,Office Supplies,2.304
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,2.1
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,3.08
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,1.98
OFF-AVE-10004708,"Avery Binder, Recycled",Office Supplies,13.26
OFF-SME-10001800,"Smead Shipping Labels, Laser Printer Compatible",Office Supplies,3.483
OFF-BIC-10000041,"BIC Markers, Blue",Office Supplies,10.572
FUR-ADV-10003326,"Advantus Light Bulb, Black",Furniture,6.021
OFF-CAM-10003488,"Cameo Mailers, Set of 50",Office Supplies,38.16
OFF-STO-10004503,"Stockwell Paper Clips, Metal",Office Supplies,13.32
OFF-ADV-10000331,"Advantus Paper Clips, Assorted Sizes",Office Supplies,13.95
OFF-HAR-10000495,"Harbour Creations Shipping Labels, Adjustable",Office Supplies,3.744
OFF-BI-10002222,"Cardinal Binder Covers, Clear",Office Supplies,7.64
OFF-LA-10002883,"Avery Removable Labels, Alphabetical",Office Supplies,4.224
OFF-LA-10001294,"Avery Shipping Labels, Adjustable",Office Supplies,6.5
OFF-BI-10004305,"Cardinal Hole Reinforcements, Durable",Office Supplies,2.736
OFF-PA-10002258,"Green Bar Message Books, 8.5 x 11",Office Supplies,7.448
OFF-LA-10004495,"Novimex Round Labels, Alphabetical",Office Supplies,4.06
OFF-FA-10001684,"Accos Staples, Bulk Pack",Office Supplies,7.3
OFF-BI-10003152,"Avery Hole Reinforcements, Recycled",Office Supplies,4.77
OFF-EN-10003484,"Ames Clasp Envelope, Recycled",Office Supplies,6.0
OFF-AR-10002852,"Stanley Pens, Fluorescent",Office Supplies,5.655
OFF-SU-10001137,"Kleencut Scissors, High Speed",Office Supplies,22.29
OFF-BI-10000121,"Cardinal Index Tab, Clear",Office Supplies,3.36
OFF-LA-10000767,"Hon Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,10.86
OFF-BI-10002712,"Acco Hole Reinforcements, Durable",Office Supplies,8.16
OFF-BI-10002386,"Acco Index Tab, Clear",Office Supplies,7.722
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,11.48
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,5.184
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,12.536
OFF-AR-10001177,Newell 349,Office Supplies,3.28
TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Technology,8.792
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,1.602
OFF-ACC-10004692,"Acco 3-Hole Punch, Recycled",Office Supplies,30.48
OFF-IBI-10000099,"Ibico Binder, Clear",Office Supplies,4.482
OFF-ACM-10000777,"Acme Scissors, Serrated",Office Supplies,22.14
OFF-HAR-10001714,"Harbour Creations Legal Exhibit Labels, Adjustable",Office Supplies,2.655
OFF-HAR-10000501,"Harbour Creations File Folder Labels, Laser Printer Compatible",Office Supplies,2.619
OFF-STO-10002857,"Stockwell Push Pins, 12 Pack",Office Supplies,5.52
OFF-ACM-10003591,"Acme Trimmer, Steel",Office Supplies,13.194
OFF-TEN-10001585,"Tenex Box, Single Width",Office Supplies,6.612
OFF-IBI-10000951,"Ibico Binder Covers, Economy",Office Supplies,4.095
OFF-STA-10000244,"Stanley Sketch Pad, Fluorescent",Office Supplies,45.69
OFF-SU-10003485,"Elite Letter Opener, Easy Grip",Office Supplies,10.92
OFF-EN-10003661,"Cameo Clasp Envelope, Recycled",Office Supplies,3.324
OFF-FA-10004186,"Advantus Thumb Tacks, Bulk Pack",Office Supplies,7.248
OFF-FA-10001401,"OIC Staples, 12 Pack",Office Supplies,5.744
OFF-AR-10000719,"Boston Pencil Sharpener, Water Color",Office Supplies,12.852
OFF-BI-10004054,"Cardinal Hole Reinforcements, Economy",Office Supplies,5.34
OFF-LA-10004332,"Novimex File Folder Labels, Adjustable",Office Supplies,6.15
OFF-LA-10003283,"Harbour Creations Removable Labels, Adjustable",Office Supplies,8.25
OFF-BI-10002301,"Cardinal Hole Reinforcements, Economy",Office Supplies,2.67
OFF-BI-10004440,"Cardinal Binder, Economy",Office Supplies,13.83
OFF-FA-10003962,"Accos Thumb Tacks, Assorted Sizes",Office Supplies,5.8989
OFF-LA-10002107,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,9.153
OFF-LA-10004462,"Smead Shipping Labels, Adjustable",Office Supplies,5.706
OFF-BI-10001135,"Avery Hole Reinforcements, Durable",Office Supplies,3.546
OFF-LA-10003077,Avery 500,Office Supplies,7.31
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,1.98
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,8.224
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,4.064
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,2.469
OFF-CAM-10001690,"Cameo Clasp Envelope, Recycled",Office Supplies,3.324
OFF-ROG-10002279,"Rogers Box, Blue",Office Supplies,9.588
OFF-EAT-10001303,"Eaton Message Books, Premium",Office Supplies,8.232
OFF-HON-10000966,"Hon Round Labels, Alphabetical",Office Supplies,6.48
OFF-BIC-10003575,"BIC Markers, Easy-Erase",Office Supplies,10.68
FUR-ADV-10004395,"Advantus Door Stop, Durable",Furniture,16.824
OFF-OIC-10003879,"OIC Clamps, Bulk Pack",Office Supplies,5.931
OFF-IBI-10003422,"Ibico Binder, Durable",Office Supplies,5.094
OFF-BIN-10004569,"Binney & Smith Highlighters, Blue",Office Supplies,4.977
FUR-CH-10004062,"Office Star Rocking Chair, Adjustable",Furniture,38.24
TEC-AC-10001948,"Belkin Numeric Keypad, USB",Technology,37.04
FUR-FU-10004842,"Advantus Light Bulb, Erganomic",Furniture,7.476
OFF-LA-10003821,"Smead Shipping Labels, Alphabetical",Office Supplies,3.048
OFF-FA-10004626,"Advantus Staples, Assorted Sizes",Office Supplies,5.54
OFF-BI-10000185,"Cardinal Binder Covers, Recycled",Office Supplies,8.24
OFF-LA-10001287,"Harbour Creations Removable Labels, Adjustable",Office Supplies,2.2
OFF-EN-10003604,"Jiffy Clasp Envelope, Set of 50",Office Supplies,2.272
OFF-AR-10001898,"Binney & Smith Pencil Sharpener, Fluorescent",Office Supplies,26.67
OFF-EN-10001991,"Kraft Clasp Envelope, Set of 50",Office Supplies,4.5
OFF-EN-10003391,"Jiffy Manila Envelope, Set of 50",Office Supplies,26.01
OFF-FA-10003779,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,7.3617
OFF-AP-10001824,"Hamilton Beach Blender, Silver",Office Supplies,58.9632
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,2.884
OFF-PA-10000029,Xerox 224,Office Supplies,6.48
OFF-FA-10002780,Staples,Office Supplies,2.384
OFF-AR-10003481,Newell 348,Office Supplies,2.624
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,3.95
FUR-FU-10001473,DAX Wood Document Frame,Furniture,13.73
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,7.77
OFF-PA-10002947,Xerox 1923,Office Supplies,6.68
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,3.94
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,6.48
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,6.672
OFF-TEN-10003211,"Tenex Box, Wire Frame",Office Supplies,6.228
OFF-CAM-10001761,"Cameo Clasp Envelope, Security-Tint",Office Supplies,3.573
OFF-AME-10002949,"Ames Clasp Envelope, with clear poly window",Office Supplies,3.222
OFF-HON-10001723,"Hon Color Coded Labels, 5000 Label Set",Office Supplies,13.2
OFF-GRE-10001814,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,13.56
OFF-ACC-10004182,"Acco Index Tab, Durable",Office Supplies,3.576
OFF-WIL-10000986,"Wilson Jones Binder Covers, Economy",Office Supplies,4.476
OFF-CAR-10004886,"Cardinal Binder, Economy",Office Supplies,5.532
OFF-SME-10001149,"Smead Folders, Single Width",Office Supplies,5.256
OFF-GLO-10000617,"GlobeWeis Peel and Seal, Recycled",Office Supplies,8.076
OFF-SME-10000675,"Smead Round Labels, 5000 Label Set",Office Supplies,7.29
OFF-BI-10001167,"Wilson Jones Binder, Clear",Office Supplies,2.496
OFF-PA-10001448,"Xerox Note Cards, Recycled",Office Supplies,7.008
OFF-FA-10004377,"Stockwell Thumb Tacks, Metal",Office Supplies,3.536
OFF-SU-10001683,"Kleencut Ruler, Steel",Office Supplies,8.64
OFF-FA-10003929,"Accos Rubber Bands, 12 Pack",Office Supplies,6.444
OFF-BI-10001191,"Wilson Jones Hole Reinforcements, Recycled",Office Supplies,3.26
OFF-LA-10004182,"Hon Color Coded Labels, 5000 Label Set",Office Supplies,8.8
OFF-BI-10001544,"Wilson Jones Hole Reinforcements, Clear",Office Supplies,3.99
OFF-LA-10001184,"Novimex Legal Exhibit Labels, 5000 Label Set",Office Supplies,10.86
OFF-ST-10000752,"Fellowes File Cart, Wire Frame",Office Supplies,81.828
OFF-LA-10003236,"Hon Round Labels, Adjustable",Office Supplies,2.28
OFF-LA-10002493,"Hon Color Coded Labels, Adjustable",Office Supplies,5.6763
OFF-AR-10003875,"Stanley Highlighters, Easy-Erase",Office Supplies,8.2335
OFF-LA-10001404,Avery 517,Office Supplies,3.69
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,5.232
OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,3.592
TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,10.9
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,3.891
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,4.54
OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,2.384
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,6.294
OFF-PA-10002245,Xerox 1895,Office Supplies,5.98
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,5.95
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,7.78
OFF-ACC-10002772,"Acco Index Tab, Economy",Office Supplies,10.08
OFF-STA-10000155,"Stanley Pencil Sharpener, Water Color",Office Supplies,27.96
OFF-SME-10004754,"Smead Round Labels, Adjustable",Office Supplies,4.8
OFF-BIN-10000711,"Binney & Smith Markers, Fluorescent",Office Supplies,10.14
OFF-FEL-10002399,"Fellowes Box, Blue",Office Supplies,7.872
FUR-RUB-10002021,"Rubbermaid Light Bulb, Durable",Furniture,4.761
OFF-ACC-10004430,"Accos Rubber Bands, 12 Pack",Office Supplies,6.444
OFF-STO-10001310,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,6.456
OFF-EAT-10004307,"Eaton Memo Slips, 8.5 x 11",Office Supplies,7.152
OFF-BIC-10003654,"BIC Pens, Blue",Office Supplies,5.712
FUR-ELD-10003828,"Eldon Light Bulb, Erganomic",Furniture,9.528
OFF-BOS-10004950,"Boston Pens, Fluorescent",Office Supplies,6.192
OFF-ACC-10004008,"Acco Binder Covers, Durable",Office Supplies,14.82
OFF-HON-10001508,"Hon Removable Labels, 5000 Label Set",Office Supplies,10.26
OFF-SU-10000066,"Acme Box Cutter, Serrated",Office Supplies,13.8
OFF-LA-10001256,"Novimex Round Labels, Alphabetical",Office Supplies,1.624
OFF-FA-10000099,"Stockwell Paper Clips, Metal",Office Supplies,3.552
TEC-MA-10000261,"StarTech Calculator, Red",Technology,31.5435
OFF-LA-10003231,"Smead Round Labels, Adjustable",Office Supplies,2.4
OFF-ST-10001694,"Smead Folders, Blue",Office Supplies,17.49
OFF-LA-10000095,"Avery Round Labels, Laser Printer Compatible",Office Supplies,7.14
OFF-PA-10004815,"Xerox Note Cards, Premium",Office Supplies,13.9761
OFF-AR-10001922,"Sanford Pens, Blue",Office Supplies,8.103
OFF-ST-10003606,"Smead Box, Single Width",Office Supplies,8.964
OFF-PA-10002514,"Xerox Memo Slips, Premium",Office Supplies,12.177
OFF-PA-10001006,"Eaton Message Books, Recycled",Office Supplies,20.49
OFF-BI-10001347,"Cardinal Binder Covers, Economy",Office Supplies,12.0
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,1.632
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,4.864
OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,1.39
OFF-BI-10002824,Recycled Easel Ring Binders,Office Supplies,14.92
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,2.607
OFF-AR-10003477,4009 Highlighters,Office Supplies,1.34
OFF-EAT-10004051,"Eaton Memo Slips, Recycled",Office Supplies,4.095
OFF-BIC-10002722,"BIC Pens, Water Color",Office Supplies,5.238
OFF-KRA-10002094,"Kraft Clasp Envelope, Security-Tint",Office Supplies,11.4
OFF-TEN-10000827,"Tenex File Cart, Industrial",Office Supplies,134.13
OFF-BIN-10002407,"Binney & Smith Highlighters, Water Color",Office Supplies,5.931
OFF-SAN-10003041,"Sanford Markers, Water Color",Office Supplies,10.572
OFF-LA-10001582,"Smead Round Labels, 5000 Label Set",Office Supplies,3.888
FUR-FU-10003901,"Advantus Stacking Tray, Erganomic",Furniture,9.996
FUR-FU-10000350,"Rubbermaid Light Bulb, Duo Pack",Furniture,7.56
OFF-AR-10002153,"Sanford Pens, Fluorescent",Office Supplies,3.296
OFF-SU-10001851,"Stiletto Ruler, Steel",Office Supplies,9.52
FUR-BO-10003221,"Safco Corner Shelving, Mobile",Furniture,81.056
OFF-BI-10000397,"Wilson Jones Hole Reinforcements, Durable",Office Supplies,1.608
OFF-BI-10000171,"Wilson Jones Index Tab, Recycled",Office Supplies,6.81
TEC-AC-10003407,"Memorex Mouse, Erganomic",Technology,12.99
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,3.28
OFF-AR-10003958,Newell 337,Office Supplies,2.624
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,1.911
TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,Technology,5.5
OFF-LA-10000443,Avery 501,Office Supplies,2.952
OFF-LA-10004425,Staples,Office Supplies,2.89
